SampleDate;Roskilde;Copenhagen;Aarhus;Frederiksberg;Kalundborg;Middelfart;Gentofte;Solrød;Allerød;Dragør;Helsingør;Hillerød;Rudersdal;Næstved;Aalborg;Vallensbæk;Esbjerg;Favrskov;Frederikssund;Furesø;Greve;Holbæk;Kolding;Odense;Silkeborg;Skanderborg;Vejle;Aabenraa;Ballerup;Egedal;Faxe;Fredericia;Faaborg-Midtfyn;Gladsaxe;Guldborgsund;Haderslev;Halsnæs;Herlev;Herning;Hjørring;Horsens;Hvidovre;Hørsholm;Køge;Lejre;Lolland;Lyngby-Taarbæk;Nordfyns;Nyborg;Randers;Rødovre;Skive;Slagelse;Sorø;Stevns;Svendborg;Syddjurs;Sønderborg;Vejen;Viborg;Vordingborg;Billund;Brøndby;Frederikshavn;Gribskov;Holstebro;Kerteminde;Mariagerfjord;Norddjurs;Odder;Odsherred;Rebild;Ringkøbing-Skjern;Vesthimmerlands;Glostrup;Høje-Taastrup;Jammerbugt;Morsø;Thisted;Tønder;Tårnby;Assens;Fredensborg;Ishøj;Lemvig;Albertslund;Bornholm;Ikast-Brande;Langeland;Ringsted;Struer;Brønderslev;Hedensted;Varde;Læsø;Ærø;Fanø;Samsø;"NA"
2020-11-10;30;186;76;21;15;0;23;3;3;4;10;6;8;12;28;3;9;3;6;8;6;21;16;23;14;7;20;3;13;1;3;4;1;21;2;8;1;21;16;2;12;23;5;10;6;4;28;3;4;15;8;7;16;3;2;6;5;11;3;8;4;4;15;12;7;14;1;4;5;6;1;1;8;1;2;17;1;1;8;1;21;3;8;3;8;10;9;8;0;9;4;3;7;5;0;0;0;1;0
2020-11-11;19;168;87;24;11;0;26;10;1;2;11;3;11;24;25;5;9;1;3;4;16;18;17;24;12;11;17;11;8;7;4;4;3;18;0;11;2;21;15;6;25;17;1;9;4;2;24;2;3;14;16;8;19;2;2;5;8;13;10;16;6;6;15;9;5;23;2;2;7;3;1;2;6;13;3;9;3;2;7;5;11;2;10;4;8;7;5;8;1;5;3;1;8;15;0;0;0;0;0
2020-11-12;29;192;83;15;8;3;21;2;2;4;12;10;8;13;33;8;9;3;5;5;6;13;15;20;11;7;22;3;10;8;3;9;2;26;6;4;1;18;22;3;24;9;1;4;2;0;20;1;4;11;12;0;21;1;2;11;7;8;4;10;2;8;14;8;5;17;0;3;6;4;4;2;8;2;6;16;2;2;8;8;15;2;12;3;6;10;5;7;1;2;4;2;18;10;2;0;0;0;0
2020-11-13;24;187;80;18;6;0;17;6;1;4;8;5;13;18;31;3;18;7;3;15;11;19;17;21;16;6;22;1;18;4;3;5;0;36;1;6;3;20;22;2;17;10;2;11;11;3;33;3;6;4;13;3;12;8;3;7;2;15;9;5;7;13;19;12;8;29;3;4;2;2;4;6;13;6;5;13;1;6;8;0;13;2;13;10;12;14;9;2;0;4;3;1;8;16;0;1;0;0;0
2020-11-14;21;198;50;25;8;2;17;4;2;5;7;6;10;12;24;2;19;3;10;7;7;5;6;41;16;3;15;9;9;3;3;6;3;23;2;9;1;8;24;4;27;16;5;9;5;3;25;2;8;11;12;0;12;1;3;15;2;5;7;11;2;10;11;9;6;22;3;3;6;4;3;8;6;5;5;5;1;2;9;5;12;1;7;14;1;11;8;4;0;3;7;0;25;17;0;0;0;2;0
2020-11-15;25;162;46;20;7;5;12;5;2;1;14;7;7;17;21;5;16;5;5;5;7;12;13;35;13;4;13;2;14;4;5;8;0;20;1;3;3;9;21;5;17;8;2;12;4;2;28;2;8;10;14;2;5;1;1;4;1;6;5;10;2;3;16;5;7;26;3;4;8;4;0;2;6;12;9;15;2;8;12;2;10;1;12;22;6;11;8;7;1;4;8;2;10;20;0;0;0;0;0
2020-11-16;37;226;92;29;8;2;16;8;2;4;17;7;9;8;22;7;20;3;5;9;6;8;19;38;15;6;22;6;21;12;2;8;2;20;6;3;2;12;15;4;15;23;3;11;8;2;24;2;4;9;12;1;25;2;4;12;4;7;2;14;1;12;24;8;7;31;3;7;8;15;0;3;14;1;4;16;4;3;4;10;11;0;6;4;7;12;6;12;0;7;17;2;19;27;0;0;0;1;0
2020-11-17;22;246;90;39;15;6;19;9;5;4;13;6;7;13;24;8;29;8;9;6;10;9;18;46;15;4;24;6;23;7;9;5;7;22;1;6;0;9;24;3;21;21;2;11;7;1;23;3;4;20;16;4;17;5;1;11;2;5;6;3;0;9;18;8;4;30;3;10;4;12;3;4;11;2;12;10;3;6;3;10;7;8;6;9;4;25;12;12;0;4;9;2;20;29;0;0;1;3;0
2020-11-18;30;250;93;29;5;7;15;10;4;2;18;13;15;15;23;8;31;15;7;8;18;12;21;45;25;6;19;9;10;16;10;17;2;24;5;8;1;14;23;0;12;19;5;11;7;3;18;4;4;11;8;6;6;0;2;2;4;2;6;10;8;16;22;2;6;19;3;4;5;21;0;1;12;5;5;16;5;8;2;13;12;3;4;13;8;14;9;10;0;5;9;2;10;24;0;0;0;0;0
2020-11-19;30;252;60;42;10;5;19;7;2;0;21;9;6;21;16;8;31;2;4;4;10;10;17;57;14;9;26;4;18;11;1;10;2;14;7;4;4;15;20;3;21;18;2;14;1;0;19;1;4;12;9;10;14;1;4;7;4;7;3;9;2;9;18;4;5;31;3;4;1;5;5;2;7;1;8;13;2;10;2;9;10;7;4;16;4;12;8;4;1;2;15;0;11;15;0;0;0;2;0
2020-11-20;23;227;67;31;2;2;21;30;7;1;11;7;5;20;14;2;28;4;5;9;15;6;21;50;14;5;29;10;14;10;3;11;2;33;5;5;1;7;13;2;11;19;7;17;5;3;24;4;4;16;16;4;9;2;0;5;3;16;8;6;7;6;11;0;7;22;2;4;3;11;1;3;4;6;6;16;3;31;1;7;23;3;6;6;3;8;7;3;3;7;8;0;11;15;0;0;0;7;0
2020-11-21;16;220;50;22;3;1;13;9;5;3;17;14;9;11;10;7;26;6;8;4;12;5;13;36;11;7;19;6;19;12;3;6;1;22;3;2;2;2;8;0;9;15;0;17;5;0;22;2;3;7;9;3;11;1;3;10;4;5;2;4;5;7;13;3;7;27;1;1;3;8;3;3;3;8;5;10;1;4;2;4;17;4;14;4;7;7;8;2;0;4;8;4;11;13;0;0;0;1;0
2020-11-22;15;220;64;23;3;0;18;7;1;1;20;5;10;10;12;2;17;1;5;11;7;4;11;52;5;3;17;4;10;10;2;10;2;28;9;2;3;9;18;0;8;25;6;7;4;2;18;2;5;8;15;10;4;1;3;3;4;3;7;11;9;6;12;0;4;22;6;7;4;5;1;3;7;5;4;9;0;9;0;5;15;2;7;10;4;5;9;5;0;7;3;2;10;15;0;0;0;0;0
2020-11-23;16;232;74;36;14;5;30;11;4;2;18;10;14;10;9;6;32;4;8;15;10;4;25;55;12;5;27;7;11;15;5;6;5;21;3;6;2;11;9;0;11;27;3;11;9;4;15;3;4;8;13;5;18;4;7;4;1;10;6;6;7;3;19;0;12;15;7;4;2;4;2;1;2;10;8;13;3;6;2;7;12;2;13;7;0;4;6;6;0;8;7;0;12;7;0;0;0;6;0
2020-11-24;17;264;79;27;6;9;34;9;3;4;36;15;11;18;13;10;18;5;11;9;14;7;14;57;17;11;22;11;15;5;8;18;2;36;5;5;3;11;9;2;25;30;7;18;9;0;25;5;5;12;15;3;19;2;5;6;0;4;6;7;5;4;15;4;2;23;3;6;3;3;2;5;1;2;7;17;0;7;0;7;26;1;6;4;4;10;11;6;1;6;4;3;20;24;0;0;1;1;0
2020-11-25;18;278;85;33;1;3;22;19;6;6;25;10;11;17;23;10;22;6;9;14;16;2;5;41;14;11;36;5;11;11;9;12;2;22;4;5;3;12;15;0;22;22;7;24;6;4;16;1;4;7;17;1;28;1;2;7;1;14;5;6;9;8;14;2;6;12;1;4;3;4;0;3;10;5;6;12;0;2;2;7;31;2;19;9;4;12;10;12;0;8;10;5;9;11;0;0;0;1;0
2020-11-26;27;262;83;32;10;3;12;6;2;5;35;9;14;15;16;4;24;8;17;8;9;6;11;54;21;4;13;3;17;9;10;7;2;32;11;9;3;10;20;0;17;17;1;15;3;2;10;4;0;12;19;4;27;0;6;5;3;7;8;9;7;7;17;2;9;21;6;4;7;4;4;3;8;8;7;22;0;6;2;3;21;6;7;10;4;4;3;4;2;6;4;3;11;5;0;1;0;0;0
2020-11-27;20;259;103;45;3;6;19;11;4;4;29;11;11;12;21;7;14;11;9;19;11;6;7;70;20;5;30;2;13;15;3;7;7;25;6;2;5;16;12;1;16;27;7;11;6;2;18;3;1;3;15;2;15;5;4;8;0;8;16;8;9;4;22;1;11;21;11;3;3;4;0;1;1;4;4;23;3;3;0;3;43;1;9;9;3;6;3;6;0;8;3;1;9;11;0;0;0;2;0
2020-11-28;18;277;85;50;7;1;16;8;3;8;28;4;18;6;11;6;10;10;11;5;17;6;7;45;12;7;24;4;9;8;3;6;7;28;7;0;1;9;11;1;24;21;14;14;8;3;12;3;4;10;16;3;15;7;2;2;4;5;5;3;14;3;10;0;4;17;3;4;2;2;3;0;3;5;8;21;0;2;1;1;12;5;11;10;1;5;3;4;2;8;3;1;12;2;0;0;0;0;0
2020-11-29;20;257;69;43;1;3;16;8;12;3;29;22;17;12;20;2;10;9;5;13;7;5;15;49;11;5;19;0;8;7;6;7;2;30;10;1;4;22;9;2;14;36;7;15;7;1;20;4;2;3;26;1;21;1;4;4;2;5;3;17;18;3;18;0;5;19;3;6;4;1;4;2;4;2;6;13;1;0;2;1;23;0;10;13;2;3;4;3;0;3;4;2;8;3;0;0;0;0;0
2020-11-30;33;288;145;35;12;13;27;12;6;7;36;15;23;15;23;4;9;17;11;18;9;9;13;74;14;18;19;1;22;15;10;11;5;27;12;4;7;20;16;1;26;20;5;8;13;1;31;6;7;10;26;1;24;3;6;5;6;7;3;8;22;5;20;1;13;17;3;6;7;1;6;1;8;2;2;31;1;1;2;2;8;1;17;15;1;9;2;1;0;10;6;1;18;5;0;0;0;0;0
2020-12-01;25;401;121;64;5;8;27;9;12;7;28;18;24;19;34;6;13;4;11;25;10;6;14;72;12;13;25;4;21;13;13;11;2;26;10;1;4;29;24;1;29;31;7;21;5;3;22;7;5;15;36;5;38;3;7;4;5;17;6;9;22;1;26;1;4;26;3;4;1;5;6;0;3;3;15;24;0;1;3;2;20;5;19;14;1;12;4;2;0;4;2;0;14;7;0;0;0;0;0
2020-12-02;30;415;147;59;11;7;36;14;4;3;39;18;29;16;45;6;15;8;21;22;23;13;12;82;12;14;16;0;27;9;19;9;8;23;15;3;7;23;10;1;24;51;11;15;8;2;33;2;1;18;31;3;34;7;6;8;6;6;7;17;35;6;33;0;11;20;2;5;1;4;6;1;9;2;9;28;3;1;1;7;18;0;15;19;3;10;9;12;1;12;4;1;13;3;0;0;0;0;0
2020-12-03;32;409;139;60;15;11;26;19;6;9;26;16;24;11;34;16;21;7;11;12;22;10;16;94;26;16;27;1;36;21;11;9;6;46;9;7;11;25;13;4;23;34;12;18;8;1;30;4;9;17;25;3;48;6;7;7;6;5;7;14;18;0;25;3;13;27;4;8;6;1;10;1;3;0;15;31;1;0;2;3;30;8;18;15;1;13;3;11;0;5;8;0;8;7;0;0;2;0;1
2020-12-04;24;441;193;63;1;7;36;20;8;6;20;24;18;13;47;14;21;7;13;27;22;11;12;62;15;16;26;3;28;18;14;20;8;41;16;3;8;23;21;1;24;32;5;18;10;3;35;2;3;27;23;7;57;5;5;6;5;10;11;25;26;2;24;0;14;20;11;5;4;3;8;2;5;3;21;24;1;2;0;6;20;5;14;31;6;12;8;10;1;9;9;4;2;7;0;0;0;1;0
2020-12-05;36;440;113;63;9;1;29;24;3;9;16;17;30;21;43;4;20;8;7;22;17;24;8;55;12;13;15;4;25;10;11;3;0;39;20;1;9;20;10;0;12;39;7;20;7;1;23;3;4;26;22;4;25;6;3;12;5;16;2;15;29;2;24;4;10;18;1;1;4;4;5;1;2;2;12;35;1;0;1;0;15;3;11;15;2;13;3;7;0;8;4;0;7;5;0;0;0;0;0
2020-12-06;24;475;129;68;10;4;44;17;6;4;29;16;33;12;56;5;15;9;14;26;13;19;13;80;9;23;30;6;27;17;6;5;3;28;18;5;14;24;15;2;15;40;5;29;13;3;29;2;2;30;36;2;54;5;8;13;3;4;8;17;21;1;29;0;12;18;1;3;3;1;6;4;6;2;17;27;0;0;0;4;34;1;5;22;0;18;4;7;6;16;9;3;8;6;0;0;0;0;0
2020-12-07;46;695;196;91;13;10;70;28;13;17;23;32;40;24;74;4;27;26;12;18;20;24;22;102;19;22;25;9;46;20;16;18;6;45;28;11;6;43;11;1;19;49;10;38;8;5;47;14;5;34;30;0;45;17;10;8;4;7;8;11;27;2;24;3;17;43;6;6;6;6;9;6;2;1;27;35;3;2;6;7;34;6;17;18;3;15;8;19;1;22;6;3;8;6;0;0;1;1;0
2020-12-08;53;756;232;121;32;7;67;26;19;13;28;34;59;24;95;16;28;14;23;26;35;41;21;118;24;25;27;5;39;21;13;11;4;71;17;10;7;27;16;4;30;42;13;27;16;5;39;11;8;48;39;7;90;5;17;17;3;14;4;33;17;1;12;0;17;19;6;6;21;4;22;8;7;1;9;26;6;0;7;6;53;11;20;30;1;26;9;15;4;25;6;12;8;5;0;0;0;0;0
2020-12-09;54;767;253;124;20;3;66;27;9;9;30;27;52;40;100;8;26;19;23;24;26;31;22;120;28;29;40;11;33;14;13;13;7;82;26;6;10;38;27;10;27;41;8;29;15;6;44;5;7;53;43;10;50;13;5;12;8;19;8;38;31;2;21;6;20;26;5;7;13;6;14;5;3;3;40;32;2;3;3;5;48;8;23;20;1;18;9;19;2;33;3;6;12;5;0;0;1;1;0
2020-12-10;48;830;279;119;37;4;84;25;12;18;38;34;57;29;73;15;18;27;17;27;27;48;30;80;23;21;34;4;41;23;18;11;11;65;17;6;4;31;25;12;36;48;22;26;8;13;50;6;6;50;29;16;47;18;10;17;11;14;5;7;22;4;33;11;18;19;3;16;22;6;13;5;5;3;24;35;5;18;13;6;42;7;22;18;1;28;6;16;4;21;15;10;13;2;0;0;0;1;0
2020-12-11;61;714;301;123;25;11;66;27;17;18;49;34;54;39;70;19;16;19;36;23;37;45;35;107;18;22;28;6;51;24;16;12;5;57;25;10;5;32;20;6;32;46;17;43;15;6;43;10;7;48;49;8;69;14;4;16;7;25;8;21;28;1;34;4;14;13;6;4;15;4;18;3;4;3;26;53;8;2;8;6;39;9;12;37;1;19;10;26;1;25;7;16;13;4;1;0;1;2;0
2020-12-12;46;731;268;114;21;9;76;19;10;16;37;31;53;34;111;15;14;16;24;22;38;25;21;110;18;35;25;10;44;37;18;6;7;59;31;2;5;19;14;9;30;39;9;29;9;13;37;5;2;45;44;13;59;15;3;12;6;23;8;29;22;3;26;9;22;13;8;6;15;6;12;5;9;2;14;42;3;5;7;3;49;6;32;31;0;29;3;12;2;18;5;4;9;6;0;0;0;0;0
2020-12-13;43;788;215;131;25;6;82;17;18;12;38;32;54;33;63;17;24;18;19;25;25;25;20;107;24;31;37;7;58;35;13;3;11;73;30;1;18;21;29;7;24;53;16;35;10;12;38;5;2;32;62;13;43;7;15;15;7;20;8;18;15;0;40;3;54;14;4;9;14;4;13;4;4;2;24;55;5;8;10;6;42;11;17;29;2;32;7;11;4;15;4;12;12;4;0;0;0;0;0
2020-12-14;64;826;314;141;49;13;77;21;15;25;49;41;48;65;121;21;28;27;20;27;38;38;37;125;31;42;50;12;79;36;20;11;6;70;48;9;9;30;33;10;36;49;15;52;10;16;57;11;14;78;49;16;70;16;21;18;9;31;4;29;27;4;33;5;28;42;5;12;22;7;13;6;18;5;24;59;7;8;12;8;42;13;32;35;2;23;9;19;0;22;7;7;12;7;0;0;1;3;0
2020-12-15;60;863;351;131;47;19;72;20;18;23;49;46;39;47;117;25;48;28;26;35;64;49;47;155;40;53;69;16;63;60;13;13;19;80;29;9;18;34;36;13;45;50;19;58;17;18;46;12;10;67;54;9;74;18;25;13;18;33;13;34;12;5;47;6;43;24;17;8;19;12;32;14;10;13;23;60;7;13;9;1;51;12;28;55;1;41;6;11;3;24;17;10;12;7;0;0;1;0;0
2020-12-16;71;876;293;148;53;21;82;30;16;24;52;51;55;59;128;21;38;27;32;30;62;57;36;166;47;36;74;8;74;67;36;10;19;75;31;8;13;37;33;11;43;60;13;70;20;16;55;15;6;75;59;13;63;12;21;23;15;29;10;28;26;4;32;21;40;18;12;11;23;9;25;17;12;7;30;51;4;11;7;4;46;10;34;48;4;41;8;27;4;29;9;9;26;14;0;1;2;1;0
2020-12-17;43;686;248;113;37;16;66;15;18;9;41;60;34;46;99;19;47;18;25;25;58;54;32;126;41;26;63;17;33;41;20;17;20;57;32;15;21;31;32;19;37;50;16;63;12;17;50;9;6;67;40;6;75;9;22;18;11;31;8;25;21;4;35;8;34;17;19;6;10;4;17;19;12;11;20;51;10;6;17;2;42;6;16;37;3;30;16;22;4;24;9;7;12;13;0;1;0;1;0
2020-12-18;49;586;197;101;28;12;60;12;14;10;33;39;39;49;108;5;44;18;28;31;54;37;27;96;35;40;42;14;55;42;21;10;18;44;30;3;10;35;31;9;30;39;13;30;18;17;45;23;8;58;37;15;51;10;14;14;15;19;4;26;12;4;26;7;34;12;11;12;13;8;16;13;7;15;20;37;16;9;16;2;42;6;18;29;4;26;8;13;2;27;7;7;9;5;0;0;1;0;0
2020-12-19;40;461;203;66;19;10;24;10;13;8;42;41;46;36;110;14;26;28;18;17;52;28;25;84;30;38;28;16;47;31;11;17;20;68;24;6;14;19;16;13;15;27;8;23;12;19;37;21;3;52;31;5;43;17;10;23;13;22;10;29;19;5;26;15;36;16;14;12;11;9;7;7;8;11;20;28;15;11;10;3;41;8;12;19;1;39;8;7;7;18;22;7;12;17;0;1;0;0;0
2020-12-20;34;404;168;82;27;20;40;14;14;10;36;24;29;40;77;16;24;21;15;16;39;32;17;76;12;35;25;14;38;31;14;8;10;47;22;10;19;27;13;24;29;45;14;39;13;18;34;23;5;27;33;4;37;7;22;16;10;24;11;22;10;1;24;13;24;7;6;5;5;4;7;13;7;8;17;29;11;7;6;3;28;13;23;18;2;27;4;8;2;23;3;5;10;12;0;0;0;0;0
2020-12-21;53;497;175;98;26;18;55;22;10;8;39;61;23;59;92;28;47;18;35;22;54;24;39;100;44;37;48;18;28;52;23;15;22;59;23;5;23;24;18;10;34;45;5;34;20;16;37;7;6;31;45;17;52;17;19;17;11;33;17;49;11;10;26;23;34;13;5;13;8;9;15;11;4;6;25;48;11;6;14;5;33;8;12;18;2;35;6;9;2;19;10;11;17;9;0;0;3;1;0
2020-12-22;39;456;198;62;37;14;48;13;15;9;28;30;32;50;97;13;28;12;18;29;52;33;33;63;14;31;34;15;39;36;17;13;10;71;18;9;20;36;18;20;31;46;8;43;19;22;47;10;4;38;29;5;43;21;14;21;9;31;13;31;10;10;37;21;32;17;7;13;5;7;10;9;9;7;28;43;43;6;16;6;33;8;13;33;1;28;6;12;0;16;17;9;6;7;0;0;2;0;0
2020-12-23;47;515;230;94;29;15;45;17;14;6;41;34;27;53;109;27;30;15;20;24;32;28;44;87;22;26;41;18;41;23;16;15;17;51;31;14;9;38;17;15;22;61;5;32;7;19;22;9;7;35;37;4;57;10;13;17;17;43;14;44;19;8;49;31;18;16;8;9;13;7;12;10;7;11;10;40;30;4;12;11;42;6;26;31;4;32;14;17;2;20;5;22;10;16;0;0;0;0;0
2020-12-24;23;207;73;38;5;11;13;9;22;5;40;28;16;6;63;6;23;6;13;20;21;17;21;36;26;10;21;15;18;26;8;7;5;31;15;7;13;17;11;10;13;29;5;11;4;6;18;1;5;13;28;4;10;0;6;8;5;11;10;25;6;4;20;5;14;8;3;4;2;1;3;8;11;2;9;24;20;1;15;5;22;3;19;7;5;17;4;11;2;6;11;5;8;6;0;1;0;0;0
2020-12-25;18;275;77;35;8;6;30;9;6;6;25;32;19;11;51;9;16;5;6;16;33;10;16;53;11;8;17;18;25;19;5;4;5;32;37;10;14;15;14;10;10;21;12;20;8;14;24;8;5;12;27;2;15;3;2;4;7;36;10;26;1;2;30;15;13;12;4;1;5;8;3;5;3;4;7;24;16;5;17;6;24;4;20;19;2;15;3;8;0;8;2;6;1;8;0;0;0;0;0
2020-12-26;44;441;168;61;28;11;38;10;9;5;54;44;24;56;56;13;20;16;13;23;37;30;30;72;25;32;47;9;59;38;26;4;6;50;33;9;18;52;27;21;32;28;12;26;22;25;22;7;4;46;39;10;32;11;9;16;10;41;15;41;21;3;39;29;21;8;6;11;1;5;17;10;12;8;17;55;13;10;12;4;24;9;19;19;2;34;7;9;1;19;4;8;9;7;0;0;1;1;0
2020-12-27;38;327;136;66;15;5;29;11;14;7;32;29;22;48;76;16;27;15;11;11;32;18;18;62;28;24;17;16;22;39;14;5;8;40;27;15;6;15;21;15;20;48;14;30;10;18;19;6;5;33;24;13;34;3;4;6;8;26;9;36;11;2;35;20;23;12;8;24;14;11;4;8;4;5;14;50;8;3;10;2;25;6;19;27;4;23;5;16;1;9;7;2;9;12;0;1;1;5;0
2020-12-28;51;432;200;91;15;18;31;21;22;9;60;42;35;66;96;23;47;29;31;22;49;35;27;52;54;35;26;21;31;23;17;8;12;44;44;20;23;40;17;19;30;29;6;45;35;27;30;5;13;49;35;14;42;19;10;15;12;37;19;44;19;8;39;36;28;14;12;23;4;11;21;17;5;5;15;45;21;19;12;15;28;15;13;20;5;31;9;12;1;27;18;13;10;25;0;1;0;1;0
2020-12-29;44;285;180;52;23;15;39;12;15;8;47;35;21;46;70;9;57;23;16;32;39;25;27;44;45;49;23;10;36;24;12;9;15;33;37;15;9;19;21;9;29;32;7;41;13;27;24;2;7;41;26;14;43;12;12;14;8;40;9;28;22;12;36;15;19;18;0;16;14;7;12;21;9;5;24;33;16;11;10;13;29;7;16;25;0;20;10;14;1;22;8;12;8;18;0;0;4;3;0
2020-12-30;36;346;177;82;27;14;39;18;20;14;43;36;22;67;82;10;36;14;25;29;31;35;29;71;30;13;30;20;26;36;26;14;10;51;37;10;31;16;30;19;22;52;15;44;21;17;34;2;10;40;32;17;71;20;15;18;14;44;17;37;21;5;30;32;20;21;4;18;19;8;11;10;9;13;13;29;10;10;7;9;26;15;21;35;4;43;6;7;2;20;8;12;7;12;0;1;0;1;0
2020-12-31;18;182;86;26;4;1;30;8;8;3;22;20;10;21;40;6;22;8;11;13;12;8;8;25;29;12;14;7;15;20;5;7;5;21;16;17;4;17;12;15;9;13;10;17;2;9;6;2;5;14;18;5;21;4;1;10;8;10;4;25;2;4;12;9;18;9;5;7;4;2;2;8;6;5;4;17;5;4;10;6;7;6;19;8;0;16;1;2;0;3;5;4;6;4;0;1;0;0;0
2021-01-01;14;183;75;33;4;8;22;2;16;6;24;8;17;10;37;6;15;14;7;7;11;12;14;26;21;7;20;7;12;14;6;9;7;19;24;2;9;19;22;13;12;19;5;8;2;11;7;0;6;25;18;2;14;4;3;16;6;12;6;13;6;4;20;5;16;6;3;6;7;1;5;5;2;2;11;23;6;5;8;3;10;2;17;12;0;12;0;10;0;3;1;6;6;5;0;2;0;1;0
2021-01-02;29;262;157;58;8;6;45;8;19;3;46;18;14;45;65;11;26;20;12;8;30;29;24;71;30;26;19;22;23;15;13;9;10;34;47;7;16;24;16;25;31;50;4;22;8;14;10;0;6;42;28;7;31;10;5;12;12;14;7;33;9;2;20;19;10;16;4;19;10;8;6;11;5;6;15;36;8;7;10;4;12;11;16;8;2;16;2;12;2;8;1;15;5;3;0;0;0;3;0
2021-01-03;20;277;111;32;11;10;21;8;7;0;25;22;19;25;57;10;28;19;14;11;24;17;23;40;26;17;14;14;17;16;5;4;8;28;22;19;4;9;11;16;23;27;8;13;4;10;14;1;2;34;16;8;36;10;2;5;7;18;7;28;4;5;20;24;10;5;8;32;7;5;2;7;7;7;12;31;7;10;12;3;26;6;10;11;0;13;3;13;1;8;1;6;6;7;0;1;0;0;0
2021-01-04;30;360;204;51;9;16;21;16;11;2;33;26;21;41;85;10;47;30;21;15;39;51;30;67;30;22;21;12;33;15;13;14;7;58;26;21;15;30;15;17;29;42;18;40;10;14;17;3;22;31;29;8;37;25;15;12;8;17;14;23;11;3;37;21;29;12;4;35;6;10;8;9;7;2;11;41;9;6;13;13;20;2;24;29;0;29;7;7;0;13;0;12;12;20;1;1;0;3;0
2021-01-05;28;267;129;46;19;10;33;8;12;2;38;24;15;39;49;6;37;15;13;7;38;38;24;55;18;12;19;12;22;14;9;12;5;36;19;13;12;27;21;22;28;29;13;31;9;15;10;6;4;17;20;3;43;7;11;9;4;23;4;19;11;5;28;15;16;9;7;15;3;5;11;14;6;2;16;34;15;5;14;13;16;7;36;21;1;9;3;6;0;14;6;3;6;12;0;0;0;6;0
2021-01-06;36;239;117;39;12;11;17;9;7;3;43;14;8;28;51;6;13;8;14;13;17;27;19;38;35;9;23;14;12;15;10;5;4;32;17;6;16;14;7;14;18;30;11;22;7;19;19;3;2;18;20;3;23;9;11;3;6;19;9;14;9;2;25;30;14;6;5;19;10;5;6;5;3;8;10;29;4;12;19;16;13;3;18;21;4;8;2;5;1;9;3;13;3;14;1;0;0;4;0
2021-01-07;23;211;168;25;19;17;18;5;4;2;27;25;10;42;46;5;27;12;8;9;20;26;26;33;15;14;29;9;11;9;8;14;13;21;14;12;11;16;9;16;29;17;4;15;5;9;6;10;6;20;21;5;25;8;3;5;4;18;5;14;7;4;13;18;9;6;7;13;1;7;6;8;8;3;10;22;2;7;11;11;16;10;23;16;2;12;0;13;0;13;3;20;2;11;0;2;0;4;0
2021-01-08;27;203;105;38;14;7;14;6;2;1;21;13;10;27;42;5;27;5;8;10;20;25;25;45;22;17;28;4;26;14;6;18;9;17;14;5;9;14;11;11;21;21;9;12;5;11;17;10;4;16;11;5;31;5;0;7;5;11;6;10;6;4;12;17;22;10;0;8;3;4;6;3;2;6;12;30;9;7;6;8;11;2;20;29;1;7;3;5;0;7;3;7;6;6;0;1;0;1;0
2021-01-09;22;139;78;22;24;2;15;5;3;5;24;14;12;18;35;8;33;8;12;12;26;23;11;41;20;15;13;13;23;8;3;6;3;22;16;5;4;10;7;7;25;14;6;14;6;13;7;1;2;11;11;5;19;5;5;2;5;12;6;12;5;2;13;13;11;13;3;12;1;5;6;6;9;3;4;25;8;1;12;3;15;3;16;12;0;12;1;5;0;2;2;4;2;12;0;1;0;0;0
2021-01-10;20;126;62;20;11;8;19;6;3;1;25;8;4;11;27;2;15;10;5;7;14;22;8;44;15;14;15;10;9;12;6;3;4;17;17;4;3;14;10;9;13;14;2;13;3;9;4;9;2;13;11;8;14;3;0;2;1;8;2;11;5;2;25;9;7;8;1;7;4;2;9;2;2;2;5;13;6;0;5;3;11;4;14;9;1;16;1;3;0;4;3;14;5;5;0;0;0;0;0
2021-01-11;29;181;77;26;15;14;11;6;11;3;29;16;7;28;38;10;22;5;21;8;29;19;15;28;12;15;19;6;37;8;8;10;3;33;7;17;3;15;15;12;12;18;3;20;3;5;11;3;7;12;12;6;14;2;7;8;6;8;4;5;6;2;13;8;31;10;3;8;3;7;15;5;3;6;10;26;7;5;11;9;18;11;14;12;1;23;2;2;1;10;2;7;2;12;0;1;0;0;0
2021-01-12;18;223;64;24;14;6;18;1;4;4;27;12;15;20;31;7;13;7;18;9;13;28;8;35;16;21;23;2;9;6;16;7;0;29;11;7;5;10;2;5;7;21;8;15;11;21;10;5;3;21;8;1;32;4;3;10;4;8;2;8;7;1;15;13;13;8;1;14;2;2;7;7;3;7;8;20;5;3;12;3;18;4;17;10;1;13;2;2;1;12;5;8;3;6;0;3;0;0;0
2021-01-13;18;162;60;45;13;10;18;5;1;5;6;7;13;9;26;5;16;4;7;19;11;19;11;34;15;15;9;9;15;8;4;8;4;22;10;4;6;16;6;14;13;13;3;17;7;3;17;4;2;9;10;8;10;2;5;1;3;12;3;7;5;3;12;15;12;2;1;18;8;3;9;3;5;15;8;27;3;4;6;8;11;5;16;13;1;11;1;4;0;9;3;14;5;7;0;0;0;0;0
