"DATE","PROVINCE","REGION","AGEGROUP","SEX","CASES"
"2020-06-08","Hainaut","Wallonia","30-39","F",1
"2020-06-08","Hainaut","Wallonia","40-49","F",2
"2020-06-08","Hainaut","Wallonia","40-49","M",1
"2020-06-08","Hainaut","Wallonia","60-69","M",2
"2020-06-08","Hainaut","Wallonia","70-79","F",1
"2020-06-08","Hainaut","Wallonia","70-79","M",1
"2020-06-08","Hainaut","Wallonia","80-89","F",2
"2020-06-08","Liège","Wallonia","0-9","M",1
"2020-06-08","Liège","Wallonia","10-19","F",1
"2020-06-08","Liège","Wallonia","20-29","F",2
"2020-06-08","Liège","Wallonia","30-39","F",1
"2020-06-08","Liège","Wallonia","30-39","M",4
"2020-06-08","Liège","Wallonia","50-59","F",1
"2020-06-08","Liège","Wallonia","50-59","M",1
"2020-06-08","Liège","Wallonia","60-69","M",1
"2020-06-08","Liège","Wallonia","70-79","M",2
"2020-06-08","Liège","Wallonia","80-89","F",1
"2020-06-08","Liège","Wallonia","90+","F",1
"2020-06-08","Limburg","Flanders","20-29","F",2
"2020-06-08","Limburg","Flanders","20-29","M",1
"2020-06-08","Limburg","Flanders","30-39","M",1
"2020-06-08","Limburg","Flanders","40-49","F",1
"2020-06-08","Limburg","Flanders","40-49","M",1
"2020-06-08","Limburg","Flanders","50-59","F",1
"2020-06-08","Limburg","Flanders","60-69","F",1
"2020-06-08","Limburg","Flanders","60-69","M",1
"2020-06-08","Limburg","Flanders","70-79","M",3
"2020-06-08","Limburg","Flanders","80-89","F",4
"2020-06-08","Limburg","Flanders",NA,"M",1
"2020-06-08","Luxembourg","Wallonia","50-59","F",1
"2020-06-08","Luxembourg","Wallonia","50-59","M",1
"2020-06-08","Luxembourg","Wallonia","60-69","F",1
"2020-06-08","Namur","Wallonia","40-49","F",1
"2020-06-08","Namur","Wallonia","50-59","M",1
"2020-06-08","Namur","Wallonia","60-69","M",1
"2020-06-08","OostVlaanderen","Flanders","20-29","F",1
"2020-06-08","OostVlaanderen","Flanders","30-39","F",1
"2020-06-08","OostVlaanderen","Flanders","30-39","M",1
"2020-06-08","OostVlaanderen","Flanders","40-49","F",2
"2020-06-08","OostVlaanderen","Flanders","40-49","M",2
"2020-06-08","OostVlaanderen","Flanders","50-59","M",1
"2020-06-08","OostVlaanderen","Flanders","70-79","F",1
"2020-06-08","OostVlaanderen","Flanders","80-89","F",2
"2020-06-08","OostVlaanderen","Flanders","90+","M",1
"2020-06-08","VlaamsBrabant","Flanders","0-9","F",1
"2020-06-08","VlaamsBrabant","Flanders","10-19","F",2
"2020-06-08","VlaamsBrabant","Flanders","20-29","F",3
"2020-06-08","VlaamsBrabant","Flanders","20-29","M",1
"2020-06-08","VlaamsBrabant","Flanders","30-39","F",1
"2020-06-08","VlaamsBrabant","Flanders","40-49","F",2
"2020-06-08","VlaamsBrabant","Flanders","40-49","M",2
"2020-06-08","VlaamsBrabant","Flanders","50-59","M",1
"2020-06-08","VlaamsBrabant","Flanders","60-69","F",2
"2020-06-08","VlaamsBrabant","Flanders","60-69","M",2
"2020-06-08","VlaamsBrabant","Flanders","70-79","M",1
"2020-06-08","VlaamsBrabant","Flanders","80-89","F",1
"2020-06-08","VlaamsBrabant","Flanders","90+","F",1
"2020-06-08","WestVlaanderen","Flanders","10-19","F",1
"2020-06-08","WestVlaanderen","Flanders","20-29","F",1
"2020-06-08","WestVlaanderen","Flanders","30-39","F",2
"2020-06-08","WestVlaanderen","Flanders","30-39","M",2
"2020-06-08","WestVlaanderen","Flanders","40-49","F",2
"2020-06-08","WestVlaanderen","Flanders","40-49","M",1
"2020-06-08","WestVlaanderen","Flanders","50-59","F",2
"2020-06-08","WestVlaanderen","Flanders","50-59","M",2
"2020-06-08","WestVlaanderen","Flanders","70-79","F",1
"2020-06-08","WestVlaanderen","Flanders","80-89","F",1
"2020-06-08","WestVlaanderen","Flanders","80-89","M",1
"2020-06-08","WestVlaanderen","Flanders","90+","F",1
"2020-06-08",NA,NA,"10-19","M",1
"2020-06-08",NA,NA,"30-39","M",1
"2020-06-08",NA,NA,"40-49","M",1
"2020-06-08",NA,NA,"50-59","F",1
"2020-06-08",NA,NA,"80-89","F",1
"2020-06-09","Antwerpen","Flanders","0-9","F",1
"2020-06-09","Antwerpen","Flanders","10-19","M",1
"2020-06-09","Antwerpen","Flanders","20-29","F",2
"2020-06-09","Antwerpen","Flanders","20-29","M",2
"2020-06-09","Antwerpen","Flanders","30-39","F",1
"2020-06-09","Antwerpen","Flanders","30-39","M",1
"2020-06-09","Antwerpen","Flanders","40-49","F",1
"2020-06-09","Antwerpen","Flanders","50-59","F",1
"2020-06-09","Antwerpen","Flanders","50-59","M",1
"2020-06-09","Antwerpen","Flanders","60-69","F",1
"2020-06-09","Antwerpen","Flanders","60-69","M",1
"2020-06-09","Antwerpen","Flanders","70-79","F",1
"2020-06-09","Antwerpen","Flanders","70-79","M",1
"2020-06-09","Antwerpen","Flanders","80-89","F",1
"2020-06-09","Antwerpen","Flanders","80-89","M",3
"2020-06-09","Antwerpen","Flanders","90+","F",1
"2020-06-09","BrabantWallon","Wallonia","30-39","M",1
"2020-06-09","BrabantWallon","Wallonia","50-59","F",1
"2020-06-09","BrabantWallon","Wallonia","50-59","M",1
"2020-06-09","Brussels","Brussels","0-9","M",1
"2020-06-09","Brussels","Brussels","10-19","M",2
"2020-06-09","Brussels","Brussels","20-29","F",4
"2020-06-09","Brussels","Brussels","30-39","F",4
"2020-06-09","Brussels","Brussels","30-39","M",2
"2020-06-09","Brussels","Brussels","40-49","F",2
"2020-06-09","Brussels","Brussels","50-59","M",1
"2020-06-09","Brussels","Brussels","60-69","M",2
"2020-06-09","Brussels","Brussels","70-79","F",2
"2020-06-09","Brussels","Brussels","70-79","M",1
"2020-06-09","Brussels","Brussels","90+","F",2
"2020-06-09","Brussels","Brussels","90+","M",2
"2020-06-09","Hainaut","Wallonia","0-9","M",1
"2020-06-09","Hainaut","Wallonia","20-29","F",1
"2020-06-09","Hainaut","Wallonia","20-29","M",2
"2020-06-09","Hainaut","Wallonia","30-39","M",1
"2020-06-09","Hainaut","Wallonia","40-49","F",2
"2020-06-09","Hainaut","Wallonia","50-59","M",2
"2020-06-09","Hainaut","Wallonia","60-69","F",3
"2020-06-09","Hainaut","Wallonia","60-69","M",2
"2020-06-09","Hainaut","Wallonia","70-79","F",1
"2020-06-09","Hainaut","Wallonia","70-79","M",1
"2020-06-09","Hainaut","Wallonia","80-89","F",1
"2020-06-09","Hainaut","Wallonia","80-89","M",1
"2020-06-09","Liège","Wallonia","0-9","M",2
"2020-06-09","Liège","Wallonia","20-29","M",1
"2020-06-09","Liège","Wallonia","30-39","F",2
"2020-06-09","Liège","Wallonia","50-59","F",1
"2020-06-09","Limburg","Flanders","20-29","F",3
"2020-06-09","Limburg","Flanders","20-29","M",1
"2020-06-09","Limburg","Flanders","40-49","F",1
"2020-06-09","Limburg","Flanders","50-59","F",1
"2020-06-09","Limburg","Flanders","50-59","M",1
"2020-06-09","Limburg","Flanders","60-69","F",2
"2020-06-09","Limburg","Flanders","60-69","M",1
"2020-06-09","Limburg","Flanders","70-79","F",1
"2020-06-09","Limburg","Flanders","70-79","M",2
"2020-06-09","Limburg","Flanders",NA,"F",3
"2020-06-09","Luxembourg","Wallonia","0-9","F",1
"2020-06-09","Luxembourg","Wallonia","40-49","F",1
"2020-06-09","Luxembourg","Wallonia","40-49","M",2
"2020-06-09","Luxembourg","Wallonia","50-59","F",1
"2020-06-09","Luxembourg","Wallonia","60-69","F",1
"2020-06-09","Luxembourg","Wallonia","70-79","F",1
"2020-06-09","Luxembourg","Wallonia","80-89","M",1
"2020-06-09","Namur","Wallonia","20-29","M",1
"2020-06-09","Namur","Wallonia","30-39","F",1
"2020-06-09","Namur","Wallonia","40-49","F",1
"2020-06-09","Namur","Wallonia","50-59","F",2
"2020-06-09","OostVlaanderen","Flanders","0-9","F",2
"2020-06-09","OostVlaanderen","Flanders","10-19","M",1
"2020-06-09","OostVlaanderen","Flanders","20-29","F",2
"2020-06-09","OostVlaanderen","Flanders","30-39","F",3
"2020-06-09","OostVlaanderen","Flanders","30-39","M",1
"2020-06-09","OostVlaanderen","Flanders","40-49","M",1
"2020-06-09","OostVlaanderen","Flanders","50-59","M",1
"2020-06-09","OostVlaanderen","Flanders","60-69","F",1
"2020-06-09","VlaamsBrabant","Flanders","10-19","M",1
"2020-06-09","VlaamsBrabant","Flanders","20-29","F",1
"2020-06-09","VlaamsBrabant","Flanders","20-29","M",2
"2020-06-09","VlaamsBrabant","Flanders","30-39","F",1
"2020-06-09","VlaamsBrabant","Flanders","40-49","F",2
"2020-06-09","VlaamsBrabant","Flanders","50-59","M",1
"2020-06-09","VlaamsBrabant","Flanders","60-69","F",2
"2020-06-09","VlaamsBrabant","Flanders","70-79","M",1
"2020-06-09","VlaamsBrabant","Flanders","80-89","F",1
"2020-06-09","WestVlaanderen","Flanders","0-9","M",2
"2020-06-09","WestVlaanderen","Flanders","10-19","M",2
"2020-06-09","WestVlaanderen","Flanders","30-39","F",4
"2020-06-09","WestVlaanderen","Flanders","30-39","M",1
"2020-06-09","WestVlaanderen","Flanders","40-49","F",1
"2020-06-09","WestVlaanderen","Flanders","50-59","M",3
"2020-06-09","WestVlaanderen","Flanders","60-69","F",1
"2020-06-09","WestVlaanderen","Flanders","60-69","M",1
"2020-06-09","WestVlaanderen","Flanders","90+","F",1
"2020-06-09",NA,NA,"50-59","F",1
"2020-06-09",NA,NA,"50-59","M",1
"2020-06-09",NA,NA,"60-69","M",1
"2020-06-09",NA,NA,"80-89","F",1
"2020-06-10","Antwerpen","Flanders","0-9","F",1
"2020-06-10","Antwerpen","Flanders","0-9","M",3
"2020-06-10","Antwerpen","Flanders","20-29","F",2
"2020-06-10","Antwerpen","Flanders","20-29","M",1
"2020-06-10","Antwerpen","Flanders","30-39","F",1
"2020-06-10","Antwerpen","Flanders","40-49","M",1
"2020-06-10","Antwerpen","Flanders","50-59","M",1
"2020-06-10","Antwerpen","Flanders","60-69","M",1
"2020-06-10","Antwerpen","Flanders","70-79","F",1
"2020-06-10","Antwerpen","Flanders","80-89","F",2
"2020-06-10","BrabantWallon","Wallonia","10-19","F",1
"2020-06-10","BrabantWallon","Wallonia","40-49","M",1
"2020-06-10","BrabantWallon","Wallonia","60-69","M",1
"2020-06-10","BrabantWallon","Wallonia","70-79","F",1
"2020-06-10","Brussels","Brussels","0-9","M",1
"2020-06-10","Brussels","Brussels","10-19","M",1
"2020-06-10","Brussels","Brussels","20-29","F",2
"2020-06-10","Brussels","Brussels","30-39","F",2
"2020-06-10","Brussels","Brussels","30-39","M",2
"2020-06-10","Brussels","Brussels","40-49","F",2
"2020-06-10","Brussels","Brussels","40-49","M",1
"2020-06-10","Brussels","Brussels","50-59","F",1
"2020-06-10","Brussels","Brussels","50-59","M",1
"2020-06-10","Brussels","Brussels","60-69","F",1
"2020-06-10","Brussels","Brussels","60-69","M",1
"2020-06-10","Brussels","Brussels","70-79","F",1
"2020-06-10","Brussels","Brussels","70-79","M",2
"2020-06-10","Brussels","Brussels","80-89","F",1
"2020-06-10","Brussels","Brussels","80-89","M",1
"2020-06-10","Hainaut","Wallonia","0-9","M",2
"2020-06-10","Hainaut","Wallonia","20-29","F",1
"2020-06-10","Hainaut","Wallonia","20-29","M",2
"2020-06-10","Hainaut","Wallonia","30-39","F",1
"2020-06-10","Hainaut","Wallonia","40-49","F",1
"2020-06-10","Hainaut","Wallonia","50-59","F",1
"2020-06-10","Hainaut","Wallonia","50-59","M",1
"2020-06-10","Hainaut","Wallonia","60-69","F",1
"2020-06-10","Hainaut","Wallonia","60-69","M",2
"2020-06-10","Hainaut","Wallonia","70-79","F",1
"2020-06-10","Hainaut","Wallonia","80-89","F",3
"2020-06-10","Hainaut","Wallonia","80-89","M",3
"2020-06-10","Hainaut","Wallonia","90+","F",2
"2020-06-10","Liège","Wallonia","30-39","F",1
"2020-06-10","Liège","Wallonia","50-59","F",2
"2020-06-10","Liège","Wallonia","70-79","F",1
"2020-06-10","Limburg","Flanders","0-9","M",1
"2020-06-10","Limburg","Flanders","20-29","F",4
"2020-06-10","Limburg","Flanders","20-29","M",3
"2020-06-10","Limburg","Flanders","40-49","F",1
"2020-06-10","Limburg","Flanders","40-49","M",1
"2020-06-10","Limburg","Flanders","80-89","F",1
"2020-06-10","Limburg","Flanders","80-89","M",1
"2020-06-10","Luxembourg","Wallonia","40-49","F",1
"2020-06-10","Namur","Wallonia","0-9","F",1
"2020-06-10","Namur","Wallonia","20-29","M",1
"2020-06-10","Namur","Wallonia","50-59","F",1
"2020-06-10","OostVlaanderen","Flanders","10-19","F",1
"2020-06-10","OostVlaanderen","Flanders","20-29","F",1
"2020-06-10","OostVlaanderen","Flanders","50-59","F",1
"2020-06-10","OostVlaanderen","Flanders","50-59","M",1
"2020-06-10","OostVlaanderen","Flanders","70-79","F",1
"2020-06-10","OostVlaanderen","Flanders","70-79","M",1
"2020-06-10","OostVlaanderen","Flanders","80-89","F",2
"2020-06-10","OostVlaanderen","Flanders","90+","F",1
"2020-06-10","VlaamsBrabant","Flanders","20-29","F",1
"2020-06-10","VlaamsBrabant","Flanders","20-29","M",1
"2020-06-10","VlaamsBrabant","Flanders","30-39","M",2
"2020-06-10","VlaamsBrabant","Flanders","40-49","F",3
"2020-06-10","VlaamsBrabant","Flanders","40-49","M",2
"2020-06-10","VlaamsBrabant","Flanders","50-59","M",1
"2020-06-10","VlaamsBrabant","Flanders","70-79","F",1
"2020-06-10","VlaamsBrabant","Flanders","80-89","F",1
"2020-06-10","VlaamsBrabant","Flanders","80-89","M",1
"2020-06-10","VlaamsBrabant","Flanders","90+","F",1
"2020-06-10","WestVlaanderen","Flanders","0-9","M",1
"2020-06-10","WestVlaanderen","Flanders","10-19","M",1
"2020-06-10","WestVlaanderen","Flanders","30-39","M",1
"2020-06-10","WestVlaanderen","Flanders","40-49","F",1
"2020-06-10","WestVlaanderen","Flanders","40-49","M",1
"2020-06-10","WestVlaanderen","Flanders","50-59","F",1
"2020-06-10","WestVlaanderen","Flanders","50-59","M",2
"2020-06-10",NA,NA,"10-19","F",1
"2020-06-10",NA,NA,"20-29","F",1
"2020-06-10",NA,NA,"30-39","F",3
"2020-06-10",NA,NA,"30-39","M",1
"2020-06-10",NA,NA,"40-49","F",1
"2020-06-10",NA,NA,"50-59","M",2
"2020-06-11","Antwerpen","Flanders","0-9","F",1
"2020-06-11","Antwerpen","Flanders","20-29","F",2
"2020-06-11","Antwerpen","Flanders","20-29","M",1
"2020-06-11","Antwerpen","Flanders","40-49","M",1
"2020-06-11","Antwerpen","Flanders","50-59","F",3
"2020-06-11","Antwerpen","Flanders","60-69","M",1
"2020-06-11","Antwerpen","Flanders","70-79","F",1
"2020-06-11","Antwerpen","Flanders","80-89","F",1
"2020-06-11","Antwerpen","Flanders","80-89","M",1
"2020-06-11","BrabantWallon","Wallonia","40-49","F",2
"2020-06-11","BrabantWallon","Wallonia","80-89","F",2
"2020-06-11","Brussels","Brussels","0-9","F",2
"2020-06-11","Brussels","Brussels","0-9","M",1
"2020-06-11","Brussels","Brussels","10-19","F",1
"2020-06-11","Brussels","Brussels","20-29","M",2
"2020-06-11","Brussels","Brussels","30-39","F",2
"2020-06-11","Brussels","Brussels","30-39","M",3
"2020-06-11","Brussels","Brussels","40-49","F",1
"2020-06-11","Brussels","Brussels","40-49","M",3
"2020-06-11","Hainaut","Wallonia","20-29","F",3
"2020-06-11","Hainaut","Wallonia","20-29","M",1
"2020-06-11","Hainaut","Wallonia","30-39","F",2
"2020-06-11","Hainaut","Wallonia","50-59","F",3
"2020-06-11","Hainaut","Wallonia","60-69","F",3
"2020-06-11","Hainaut","Wallonia","70-79","M",1
"2020-06-11","Hainaut","Wallonia","80-89","F",4
"2020-06-11","Hainaut","Wallonia","90+","F",1
"2020-06-11","Liège","Wallonia","20-29","M",1
"2020-06-11","Liège","Wallonia","50-59","F",2
"2020-06-11","Liège","Wallonia","50-59","M",1
"2020-06-11","Limburg","Flanders","0-9","F",2
"2020-06-11","Limburg","Flanders","0-9","M",1
"2020-06-11","Limburg","Flanders","10-19","F",1
"2020-06-11","Limburg","Flanders","10-19","M",1
"2020-06-11","Limburg","Flanders","20-29","F",1
"2020-06-11","Limburg","Flanders","30-39","F",1
"2020-06-11","Limburg","Flanders","40-49","M",2
"2020-06-11","Limburg","Flanders","60-69","F",1
"2020-06-11","Limburg","Flanders","60-69","M",2
"2020-06-11","Limburg","Flanders","80-89","F",1
"2020-06-11","Limburg","Flanders","90+","F",1
"2020-06-11","Luxembourg","Wallonia","30-39","M",1
"2020-06-11","Namur","Wallonia","30-39","F",1
"2020-06-11","OostVlaanderen","Flanders","0-9","F",1
"2020-06-11","OostVlaanderen","Flanders","10-19","F",1
"2020-06-11","OostVlaanderen","Flanders","20-29","F",3
"2020-06-11","OostVlaanderen","Flanders","40-49","F",2
"2020-06-11","OostVlaanderen","Flanders","40-49","M",1
"2020-06-11","OostVlaanderen","Flanders","50-59","F",3
"2020-06-11","VlaamsBrabant","Flanders","20-29","F",1
"2020-06-11","VlaamsBrabant","Flanders","40-49","F",1
"2020-06-11","VlaamsBrabant","Flanders","50-59","F",1
"2020-06-11","VlaamsBrabant","Flanders","50-59","M",1
"2020-06-11","VlaamsBrabant","Flanders","60-69","F",1
"2020-06-11","VlaamsBrabant","Flanders","80-89","F",1
"2020-06-11","WestVlaanderen","Flanders","20-29","M",2
"2020-06-11","WestVlaanderen","Flanders","50-59","F",1
"2020-06-11","WestVlaanderen","Flanders","50-59","M",1
"2020-06-11","WestVlaanderen","Flanders","70-79","F",1
"2020-06-11","WestVlaanderen","Flanders","70-79","M",1
"2020-06-11","WestVlaanderen","Flanders","80-89","F",2
"2020-06-11",NA,NA,"90+","F",1
"2020-06-12","Antwerpen","Flanders","10-19","F",1
"2020-06-12","Antwerpen","Flanders","10-19","M",1
"2020-06-12","Antwerpen","Flanders","20-29","F",2
"2020-06-12","Antwerpen","Flanders","20-29","M",1
"2020-06-12","Antwerpen","Flanders","30-39","F",1
"2020-06-12","Antwerpen","Flanders","30-39","M",2
"2020-06-12","Antwerpen","Flanders","40-49","F",1
"2020-06-12","Antwerpen","Flanders","50-59","F",1
"2020-06-12","Antwerpen","Flanders","70-79","M",2
"2020-06-12","Antwerpen","Flanders","80-89","M",2
"2020-06-12","Antwerpen","Flanders",NA,"F",1
"2020-06-12","BrabantWallon","Wallonia","10-19","M",1
"2020-06-12","BrabantWallon","Wallonia","80-89","M",1
"2020-06-12","Brussels","Brussels","0-9","F",1
"2020-06-12","Brussels","Brussels","10-19","M",1
"2020-06-12","Brussels","Brussels","20-29","F",1
"2020-06-12","Brussels","Brussels","30-39","F",6
"2020-06-12","Brussels","Brussels","40-49","F",2
"2020-06-12","Brussels","Brussels","40-49","M",1
"2020-06-12","Brussels","Brussels","50-59","F",2
"2020-06-12","Brussels","Brussels","50-59","M",1
"2020-06-12","Brussels","Brussels","70-79","M",1
"2020-06-12","Brussels","Brussels","80-89","F",3
"2020-06-12","Hainaut","Wallonia","10-19","F",1
"2020-06-12","Hainaut","Wallonia","10-19","M",1
"2020-06-12","Hainaut","Wallonia","20-29","M",1
"2020-06-12","Hainaut","Wallonia","30-39","F",1
"2020-06-12","Hainaut","Wallonia","40-49","F",1
"2020-06-12","Hainaut","Wallonia","40-49","M",1
"2020-06-12","Hainaut","Wallonia","50-59","M",1
"2020-06-12","Hainaut","Wallonia","60-69","M",1
"2020-06-12","Hainaut","Wallonia","70-79","M",1
"2020-06-12","Hainaut","Wallonia","80-89","F",1
"2020-06-12","Hainaut","Wallonia","80-89","M",1
"2020-06-12","Liège","Wallonia","0-9","F",1
"2020-06-12","Liège","Wallonia","20-29","F",2
"2020-06-12","Liège","Wallonia","20-29","M",2
"2020-06-12","Liège","Wallonia","30-39","F",2
"2020-06-12","Liège","Wallonia","60-69","M",1
"2020-06-12","Liège","Wallonia","70-79","F",1
"2020-06-12","Liège","Wallonia","80-89","M",1
"2020-06-12","Limburg","Flanders","10-19","F",1
"2020-06-12","Limburg","Flanders","20-29","F",1
"2020-06-12","Limburg","Flanders","30-39","M",1
"2020-06-12","Limburg","Flanders","40-49","F",1
"2020-06-12","Limburg","Flanders","50-59","F",1
"2020-06-12","Limburg","Flanders","60-69","F",2
"2020-06-12","Luxembourg","Wallonia","20-29","M",1
"2020-06-12","Namur","Wallonia","20-29","M",1
"2020-06-12","OostVlaanderen","Flanders","20-29","M",1
"2020-06-12","OostVlaanderen","Flanders","40-49","M",1
"2020-06-12","OostVlaanderen","Flanders","50-59","M",2
"2020-06-12","OostVlaanderen","Flanders","80-89","F",2
"2020-06-12","VlaamsBrabant","Flanders","0-9","M",1
"2020-06-12","VlaamsBrabant","Flanders","20-29","F",1
"2020-06-12","VlaamsBrabant","Flanders","20-29","M",1
"2020-06-12","VlaamsBrabant","Flanders","50-59","F",1
"2020-06-12","VlaamsBrabant","Flanders","50-59","M",2
"2020-06-12","VlaamsBrabant","Flanders","70-79","M",1
"2020-06-12","WestVlaanderen","Flanders","10-19","F",1
"2020-06-12","WestVlaanderen","Flanders","20-29","M",1
"2020-06-12","WestVlaanderen","Flanders","30-39","F",1
"2020-06-12","WestVlaanderen","Flanders","30-39","M",1
"2020-06-12","WestVlaanderen","Flanders","80-89","F",1
"2020-06-12",NA,NA,"20-29","M",1
"2020-06-12",NA,NA,"30-39","M",1
"2020-06-12",NA,NA,"40-49","M",2
"2020-06-12",NA,NA,"50-59","F",1
"2020-06-13","Antwerpen","Flanders","20-29","F",2
