"YEAR_WEEK","NIS5","AGEGROUP","DOSE","CUMUL"
"21W02",13049,"75-84","A","88"
"21W02",13049,"85+","A","139"
"21W02",13053,"18-34","A","13"
"21W02",13053,"35-44","A","11"
"21W02",13053,"45-54","A","<10"
"21W02",13053,"55-64","A","10"
"21W02",13053,"65-74","A","17"
"21W02",13053,"75-84","A","22"
"21W02",13053,"85+","A","59"
"21W02",21001,"0-17","A","<10"
"21W02",21001,"18-34","A","33"
"21W02",21001,"35-44","A","34"
"21W02",21001,"45-54","A","72"
"21W02",21001,"55-64","A","130"
"21W02",21001,"65-74","A","160"
"21W02",21001,"75-84","A","323"
"21W02",21001,"85+","A","594"
"21W02",21002,"18-34","A","15"
"21W02",21002,"35-44","A","13"
"21W02",21002,"45-54","A","18"
"21W02",21002,"55-64","A","25"
"21W02",21002,"65-74","A","36"
"21W02",21002,"75-84","A","76"
"21W02",21002,"85+","A","187"
"21W02",21003,"18-34","A","<10"
"21W02",21003,"35-44","A","14"
"21W02",21003,"45-54","A","22"
"21W02",21003,"55-64","A","73"
"21W02",21003,"65-74","A","83"
"21W02",21003,"75-84","A","87"
"21W02",21003,"85+","A","126"
"21W02",21004,"18-34","A","51"
"21W02",21004,"35-44","A","44"
"21W02",21004,"45-54","A","63"
"21W02",21004,"55-64","A","132"
"21W02",21004,"65-74","A","197"
"21W02",21004,"75-84","A","345"
"21W02",21004,"85+","A","776"
"21W02",21005,"18-34","A","<10"
"21W02",21005,"35-44","A","10"
"21W02",21005,"45-54","A","13"
"21W02",21005,"55-64","A","21"
"21W02",21005,"65-74","A","38"
"21W02",21005,"75-84","A","48"
"21W02",21005,"85+","A","90"
"21W02",21006,"18-34","A","<10"
"21W02",21006,"35-44","A","13"
"21W02",21006,"45-54","A","24"
"21W02",21006,"55-64","A","43"
"21W02",21006,"65-74","A","68"
"21W02",21006,"75-84","A","139"
"21W02",21006,"85+","A","365"
"21W02",21007,"18-34","A","11"
"21W02",21007,"35-44","A","12"
"21W02",21007,"45-54","A","29"
"21W02",21007,"55-64","A","33"
"21W02",21007,"65-74","A","52"
"21W02",21007,"75-84","A","97"
"21W02",21007,"85+","A","129"
"21W02",21008,"18-34","A","<10"
"21W02",21008,"35-44","A","<10"
"21W02",21008,"45-54","A","15"
"21W02",21008,"55-64","A","23"
"21W02",21008,"65-74","A","34"
"21W02",21008,"75-84","A","70"
"21W02",21008,"85+","A","101"
"21W02",21009,"18-34","A","22"
"21W02",21009,"35-44","A","10"
"21W02",21009,"45-54","A","13"
"21W02",21009,"55-64","A","33"
"21W02",21009,"65-74","A","71"
"21W02",21009,"75-84","A","135"
"21W02",21009,"85+","A","316"
"21W02",21010,"18-34","A","17"
"21W02",21010,"35-44","A","24"
"21W02",21010,"45-54","A","29"
"21W02",21010,"55-64","A","54"
"21W02",21010,"65-74","A","69"
"21W02",21010,"75-84","A","173"
"21W02",21010,"85+","A","365"
"21W02",21011,"18-34","A","<10"
"21W02",21011,"35-44","A","<10"
"21W02",21011,"45-54","A","<10"
"21W02",21011,"55-64","A","18"
"21W02",21011,"65-74","A","10"
"21W02",21011,"75-84","A","22"
"21W02",21011,"85+","A","43"
"21W02",21012,"18-34","A","15"
"21W02",21012,"35-44","A","23"
"21W02",21012,"45-54","A","37"
"21W02",21012,"55-64","A","83"
"21W02",21012,"65-74","A","123"
"21W02",21012,"75-84","A","181"
"21W02",21012,"85+","A","360"
"21W02",21013,"18-34","A","12"
"21W02",21013,"35-44","A","<10"
"21W02",21013,"45-54","A","<10"
"21W02",21013,"55-64","A","15"
"21W02",21013,"65-74","A","22"
"21W02",21013,"75-84","A","26"
"21W02",21013,"85+","A","44"
"21W02",21014,"18-34","A","<10"
"21W02",21014,"35-44","A","<10"
"21W02",21014,"45-54","A","<10"
"21W02",21014,"55-64","A","<10"
"21W02",21014,"65-74","A","<10"
"21W02",21014,"85+","A","<10"
"21W02",21015,"18-34","A","20"
"21W02",21015,"35-44","A","19"
"21W02",21015,"45-54","A","47"
"21W02",21015,"55-64","A","82"
"21W02",21015,"65-74","A","107"
"21W02",21015,"75-84","A","129"
"21W02",21015,"85+","A","214"
"21W02",21016,"18-34","A","22"
"21W02",21016,"35-44","A","24"
"21W02",21016,"45-54","A","46"
"21W02",21016,"55-64","A","77"
"21W02",21016,"65-74","A","127"
"21W02",21016,"75-84","A","289"
"21W02",21016,"85+","A","651"
"21W02",21017,"18-34","A","<10"
"21W02",21017,"35-44","A","<10"
"21W02",21017,"45-54","A","25"
"21W02",21017,"55-64","A","53"
"21W02",21017,"65-74","A","93"
"21W02",21017,"75-84","A","105"
"21W02",21017,"85+","A","161"
"21W02",21018,"18-34","A","30"
"21W02",21018,"35-44","A","13"
"21W02",21018,"45-54","A","18"
"21W02",21018,"55-64","A","31"
"21W02",21018,"65-74","A","50"
"21W02",21018,"75-84","A","112"
"21W02",21018,"85+","A","295"
"21W02",21019,"18-34","A","16"
"21W02",21019,"35-44","A","11"
"21W02",21019,"45-54","A","13"
"21W02",21019,"55-64","A","28"
"21W02",21019,"65-74","A","26"
"21W02",21019,"75-84","A","72"
"21W02",21019,"85+","A","328"
"21W02",23002,"18-34","A","13"
"21W02",23002,"35-44","A","13"
"21W02",23002,"45-54","A","26"
"21W02",23002,"55-64","A","37"
"21W02",23002,"65-74","A","31"
"21W02",23002,"75-84","A","60"
"21W02",23002,"85+","A","140"
"21W02",23003,"0-17","A","<10"
"21W02",23003,"18-34","A","<10"
"21W02",23003,"35-44","A","14"
"21W02",23003,"45-54","A","19"
"21W02",23003,"55-64","A","22"
"21W02",23003,"65-74","A","12"
"21W02",23003,"75-84","A","55"
"21W02",23003,"85+","A","131"
"21W02",23009,"18-34","A","<10"
"21W02",23009,"35-44","A","<10"
"21W02",23009,"45-54","A","<10"
"21W02",23009,"55-64","A","<10"
"21W02",23009,"85+","A","<10"
"21W02",23016,"18-34","A","11"
"21W02",23016,"35-44","A","21"
"21W02",23016,"45-54","A","35"
"21W02",23016,"55-64","A","45"
"21W02",23016,"65-74","A","18"
"21W02",23016,"75-84","A","100"
"21W02",23016,"85+","A","208"
"21W02",23023,"18-34","A","<10"
"21W02",23023,"35-44","A","<10"
"21W02",23023,"45-54","A","<10"
"21W02",23023,"55-64","A","<10"
"21W02",23023,"65-74","A","<10"
"21W02",23023,"75-84","A","<10"
"21W02",23023,"85+","A","16"
"21W02",23024,"18-34","A","<10"
"21W02",23024,"35-44","A","<10"
"21W02",23024,"45-54","A","14"
"21W02",23024,"55-64","A","22"
"21W02",23024,"65-74","A","16"
"21W02",23024,"75-84","A","48"
"21W02",23024,"85+","A","93"
"21W02",23025,"0-17","A","<10"
"21W02",23025,"18-34","A","18"
"21W02",23025,"35-44","A","17"
"21W02",23025,"45-54","A","32"
"21W02",23025,"55-64","A","30"
"21W02",23025,"65-74","A","26"
"21W02",23025,"75-84","A","100"
"21W02",23025,"85+","A","276"
"21W02",23027,"18-34","A","20"
"21W02",23027,"35-44","A","25"
"21W02",23027,"45-54","A","27"
"21W02",23027,"55-64","A","14"
"21W02",23027,"65-74","A","21"
"21W02",23027,"75-84","A","48"
"21W02",23027,"85+","A","130"
"21W02",23032,"18-34","A","<10"
"21W02",23032,"35-44","A","<10"
"21W02",23032,"45-54","A","<10"
"21W02",23032,"55-64","A","<10"
"21W02",23032,"65-74","A","<10"
"21W02",23032,"75-84","A","14"
"21W02",23032,"85+","A","45"
"21W02",23033,"0-17","A","<10"
"21W02",23033,"18-34","A","<10"
"21W02",23033,"35-44","A","<10"
"21W02",23033,"45-54","A","17"
"21W02",23033,"55-64","A","14"
"21W02",23033,"65-74","A","<10"
"21W02",23033,"75-84","A","21"
"21W02",23033,"85+","A","80"
"21W02",23038,"18-34","A","<10"
"21W02",23038,"35-44","A","<10"
"21W02",23038,"45-54","A","<10"
"21W02",23038,"55-64","A","14"
"21W02",23038,"65-74","A","<10"
"21W02",23038,"75-84","A","<10"
"21W02",23038,"85+","A","12"
"21W02",23039,"18-34","A","10"
"21W02",23039,"35-44","A","<10"
"21W02",23039,"45-54","A","<10"
"21W02",23039,"55-64","A","<10"
"21W02",23039,"65-74","A","<10"
"21W02",23039,"75-84","A","36"
"21W02",23039,"85+","A","107"
"21W02",23044,"18-34","A","<10"
"21W02",23044,"35-44","A","<10"
"21W02",23044,"45-54","A","<10"
"21W02",23044,"55-64","A","<10"
"21W02",23044,"65-74","A","<10"
"21W02",23044,"75-84","A","10"
"21W02",23044,"85+","A","<10"
"21W02",23045,"18-34","A","13"
"21W02",23045,"35-44","A","13"
"21W02",23045,"45-54","A","16"
"21W02",23045,"55-64","A","13"
"21W02",23045,"65-74","A","<10"
"21W02",23045,"75-84","A","33"
"21W02",23045,"85+","A","81"
"21W02",23047,"18-34","A","<10"
"21W02",23047,"35-44","A","<10"
"21W02",23047,"45-54","A","12"
"21W02",23047,"55-64","A","<10"
"21W02",23047,"65-74","A","<10"
"21W02",23047,"75-84","A","11"
"21W02",23047,"85+","A","41"
"21W02",23050,"18-34","A","<10"
"21W02",23050,"35-44","A","11"
"21W02",23050,"45-54","A","20"
"21W02",23050,"55-64","A","28"
"21W02",23050,"65-74","A","33"
"21W02",23050,"75-84","A","79"
"21W02",23050,"85+","A","174"
"21W02",23052,"18-34","A","<10"
"21W02",23052,"35-44","A","13"
"21W02",23052,"45-54","A","14"
"21W02",23052,"55-64","A","19"
"21W02",23052,"65-74","A","25"
"21W02",23052,"75-84","A","49"
"21W02",23052,"85+","A","126"
"21W02",23060,"18-34","A","<10"
"21W02",23060,"35-44","A","<10"
"21W02",23060,"45-54","A","12"
"21W02",23060,"55-64","A","<10"
"21W02",23060,"65-74","A","<10"
"21W02",23060,"75-84","A","<10"
"21W02",23060,"85+","A","<10"
"21W02",23062,"18-34","A","<10"
"21W02",23062,"35-44","A","<10"
"21W02",23062,"45-54","A","13"
"21W02",23062,"55-64","A","41"
"21W02",23062,"65-74","A","37"
"21W02",23062,"75-84","A","45"
"21W02",23062,"85+","A","63"
"21W02",23064,"18-34","A","<10"
"21W02",23064,"35-44","A","<10"
"21W02",23064,"45-54","A","<10"
"21W02",23064,"55-64","A","<10"
"21W02",23064,"65-74","A","<10"
"21W02",23064,"75-84","A","16"
"21W02",23064,"85+","A","30"
"21W02",23077,"18-34","A","<10"
"21W02",23077,"35-44","A","13"
"21W02",23077,"45-54","A","12"
"21W02",23077,"55-64","A","19"
"21W02",23077,"65-74","A","<10"
"21W02",23077,"75-84","A","18"
"21W02",23077,"85+","A","19"
"21W02",23081,"18-34","A","<10"
"21W02",23081,"35-44","A","<10"
"21W02",23081,"45-54","A","<10"
"21W02",23081,"55-64","A","12"
"21W02",23081,"65-74","A","<10"
"21W02",23081,"75-84","A","23"
"21W02",23081,"85+","A","78"
"21W02",23086,"18-34","A","<10"
"21W02",23086,"35-44","A","<10"
"21W02",23086,"45-54","A","<10"
"21W02",23086,"55-64","A","<10"
"21W02",23086,"75-84","A","<10"
"21W02",23086,"85+","A","<10"
"21W02",23088,"18-34","A","13"
"21W02",23088,"35-44","A","17"
"21W02",23088,"45-54","A","24"
"21W02",23088,"55-64","A","35"
"21W02",23088,"65-74","A","30"
"21W02",23088,"75-84","A","60"
"21W02",23088,"85+","A","135"
"21W02",23094,"0-17","A","<10"
"21W02",23094,"18-34","A","17"
"21W02",23094,"35-44","A","<10"
"21W02",23094,"45-54","A","25"
"21W02",23094,"55-64","A","26"
"21W02",23094,"65-74","A","21"
"21W02",23094,"75-84","A","59"
"21W02",23094,"85+","A","141"
"21W02",23096,"0-17","A","<10"
"21W02",23096,"18-34","A","10"
"21W02",23096,"35-44","A","<10"
"21W02",23096,"45-54","A","<10"
"21W02",23096,"55-64","A","17"
"21W02",23096,"65-74","A","10"
"21W02",23096,"75-84","A","33"
"21W02",23096,"85+","A","93"
"21W02",23097,"18-34","A","<10"
"21W02",23097,"35-44","A","<10"
"21W02",23097,"45-54","A","<10"
"21W02",23097,"55-64","A","14"
"21W02",23097,"65-74","A","<10"
"21W02",23097,"75-84","A","15"
"21W02",23097,"85+","A","56"
"21W02",23098,"18-34","A","<10"
"21W02",23098,"35-44","A","<10"
"21W02",23098,"45-54","A","<10"
"21W02",23098,"55-64","A","<10"
"21W02",23098,"65-74","A","<10"
"21W02",23098,"85+","A","<10"
"21W02",23099,"18-34","A","<10"
"21W02",23099,"35-44","A","<10"
"21W02",23099,"55-64","A","<10"
"21W02",23099,"65-74","A","<10"
"21W02",23099,"75-84","A","17"
"21W02",23099,"85+","A","39"
"21W02",23100,"18-34","A","<10"
"21W02",23100,"35-44","A","<10"
"21W02",23100,"45-54","A","<10"
"21W02",23100,"55-64","A","<10"
"21W02",23100,"65-74","A","<10"
"21W02",23100,"75-84","A","<10"
"21W02",23100,"85+","A","<10"
"21W02",23101,"18-34","A","<10"
"21W02",23101,"35-44","A","13"
"21W02",23101,"45-54","A","<10"
"21W02",23101,"55-64","A","13"
"21W02",23101,"65-74","A","15"
"21W02",23101,"75-84","A","12"
"21W02",23101,"85+","A","26"
"21W02",23102,"18-34","A","<10"
"21W02",23102,"35-44","A","<10"
"21W02",23102,"45-54","A","<10"
"21W02",23102,"55-64","A","11"
"21W02",23102,"65-74","A","<10"
"21W02",23102,"75-84","A","14"
"21W02",23102,"85+","A","24"
"21W02",23103,"18-34","A","10"
"21W02",23103,"35-44","A","<10"
"21W02",23103,"45-54","A","12"
"21W02",23103,"55-64","A","11"
"21W02",23103,"65-74","A","11"
"21W02",23103,"75-84","A","28"
"21W02",23103,"85+","A","77"
"21W02",23104,"18-34","A","<10"
"21W02",23104,"35-44","A","<10"
"21W02",23104,"45-54","A","<10"
"21W02",23104,"55-64","A","<10"
"21W02",23104,"65-74","A","<10"
"21W02",23104,"75-84","A","19"
"21W02",23104,"85+","A","48"
"21W02",23105,"18-34","A","<10"
"21W02",23105,"35-44","A","<10"
"21W02",23105,"45-54","A","<10"
"21W02",23105,"55-64","A","<10"
"21W02",23105,"65-74","A","<10"
"21W02",23105,"75-84","A","28"
"21W02",23105,"85+","A","62"
"21W02",24001,"18-34","A","26"
"21W02",24001,"35-44","A","14"
"21W02",24001,"45-54","A","21"
"21W02",24001,"55-64","A","11"
"21W02",24001,"65-74","A","12"
"21W02",24001,"75-84","A","74"
"21W02",24001,"85+","A","133"
"21W02",24007,"18-34","A","<10"
"21W02",24007,"35-44","A","<10"
"21W02",24007,"45-54","A","<10"
"21W02",24007,"55-64","A","<10"
"21W02",24007,"65-74","A","10"
"21W02",24007,"75-84","A","20"
"21W02",24007,"85+","A","47"
"21W02",24008,"18-34","A","<10"
"21W02",24008,"35-44","A","<10"
"21W02",24008,"45-54","A","<10"
"21W02",24008,"55-64","A","11"
"21W02",24008,"65-74","A","<10"
"21W02",24008,"75-84","A","15"
"21W02",24008,"85+","A","39"
"21W02",24009,"35-44","A","<10"
"21W02",24009,"45-54","A","<10"
"21W02",24009,"55-64","A","<10"
"21W02",24009,"75-84","A","<10"
"21W02",24009,"85+","A","<10"
"21W02",24011,"18-34","A","<10"
"21W02",24011,"35-44","A","<10"
"21W02",24011,"45-54","A","<10"
"21W02",24011,"55-64","A","<10"
"21W02",24011,"65-74","A","<10"
"21W02",24011,"75-84","A","17"
"21W02",24011,"85+","A","68"
"21W02",24014,"18-34","A","<10"
"21W02",24014,"35-44","A","<10"
"21W02",24014,"45-54","A","<10"
"21W02",24014,"55-64","A","<10"
"21W02",24014,"65-74","A","<10"
"21W02",24014,"75-84","A","<10"
"21W02",24014,"85+","A","15"
"21W02",24016,"35-44","A","<10"
"21W02",24016,"45-54","A","<10"
"21W02",24016,"55-64","A","<10"
"21W02",24016,"65-74","A","<10"
"21W02",24016,"75-84","A","<10"
"21W02",24016,"85+","A","16"
"21W02",24020,"18-34","A","<10"
"21W02",24020,"35-44","A","<10"
"21W02",24020,"45-54","A","13"
"21W02",24020,"55-64","A","<10"
"21W02",24020,"65-74","A","<10"
"21W02",24020,"75-84","A","16"
"21W02",24020,"85+","A","25"
"21W02",24028,"18-34","A","<10"
"21W02",24028,"35-44","A","<10"
"21W02",24028,"45-54","A","<10"
"21W02",24028,"55-64","A","<10"
"21W02",24028,"65-74","A","<10"
"21W02",24028,"75-84","A","<10"
"21W02",24028,"85+","A","<10"
"21W02",24033,"18-34","A","<10"
"21W02",24033,"35-44","A","<10"
"21W02",24033,"45-54","A","17"
"21W02",24033,"55-64","A","<10"
"21W02",24033,"65-74","A","11"
"21W02",24033,"75-84","A","24"
"21W02",24033,"85+","A","49"
"21W02",24038,"18-34","A","<10"
"21W02",24038,"35-44","A","<10"
"21W02",24038,"45-54","A","<10"
"21W02",24038,"55-64","A","18"
"21W02",24038,"65-74","A","<10"
"21W02",24038,"75-84","A","11"
"21W02",24038,"85+","A","10"
"21W02",24041,"18-34","A","<10"
"21W02",24041,"35-44","A","<10"
"21W02",24041,"45-54","A","<10"
"21W02",24041,"55-64","A","<10"
"21W02",24041,"65-74","A","<10"
"21W02",24041,"75-84","A","14"
"21W02",24041,"85+","A","46"
"21W02",24043,"18-34","A","<10"
"21W02",24043,"35-44","A","<10"
"21W02",24043,"45-54","A","<10"
"21W02",24043,"55-64","A","<10"
"21W02",24043,"65-74","A","<10"
"21W02",24043,"75-84","A","40"
"21W02",24043,"85+","A","94"
"21W02",24045,"18-34","A","<10"
"21W02",24045,"35-44","A","<10"
"21W02",24045,"45-54","A","12"
"21W02",24045,"55-64","A","<10"
"21W02",24045,"65-74","A","<10"
"21W02",24045,"75-84","A","19"
"21W02",24045,"85+","A","56"
"21W02",24048,"18-34","A","<10"
"21W02",24048,"35-44","A","<10"
"21W02",24048,"45-54","A","<10"
"21W02",24048,"55-64","A","16"
"21W02",24048,"65-74","A","11"
"21W02",24048,"75-84","A","35"
"21W02",24048,"85+","A","88"
"21W02",24054,"18-34","A","<10"
"21W02",24054,"35-44","A","<10"
"21W02",24054,"45-54","A","<10"
"21W02",24054,"55-64","A","<10"
"21W02",24054,"65-74","A","11"
"21W02",24054,"75-84","A","17"
"21W02",24054,"85+","A","53"
"21W02",24055,"18-34","A","12"
"21W02",24055,"35-44","A","11"
"21W02",24055,"45-54","A","16"
"21W02",24055,"55-64","A","17"
"21W02",24055,"65-74","A","13"
"21W02",24055,"75-84","A","63"
"21W02",24055,"85+","A","179"
"21W02",24059,"0-17","A","<10"
"21W02",24059,"18-34","A","13"
"21W02",24059,"35-44","A","20"
"21W02",24059,"45-54","A","17"
"21W02",24059,"55-64","A","25"
"21W02",24059,"65-74","A","36"
"21W02",24059,"75-84","A","42"
"21W02",24059,"85+","A","103"
"21W02",24062,"18-34","A","51"
"21W02",24062,"35-44","A","49"
"21W02",24062,"45-54","A","50"
"21W02",24062,"55-64","A","71"
"21W02",24062,"65-74","A","74"
"21W02",24062,"75-84","A","195"
"21W02",24062,"85+","A","502"
"21W02",24066,"18-34","A","<10"
"21W02",24066,"35-44","A","<10"
"21W02",24066,"45-54","A","16"
"21W02",24066,"55-64","A","10"
"21W02",24066,"65-74","A","10"
"21W02",24066,"75-84","A","19"
"21W02",24066,"85+","A","66"
"21W02",24086,"18-34","A","<10"
"21W02",24086,"35-44","A","<10"
"21W02",24086,"45-54","A","11"
"21W02",24086,"55-64","A","<10"
"21W02",24086,"65-74","A","<10"
"21W02",24086,"75-84","A","<10"
"21W02",24086,"85+","A","17"
"21W02",24094,"0-17","A","<10"
"21W02",24094,"18-34","A","<10"
"21W02",24094,"35-44","A","<10"
"21W02",24094,"45-54","A","10"
"21W02",24094,"55-64","A","11"
"21W02",24094,"65-74","A","12"
"21W02",24094,"75-84","A","28"
"21W02",24094,"85+","A","98"
"21W02",24104,"18-34","A","<10"
"21W02",24104,"35-44","A","<10"
"21W02",24104,"45-54","A","<10"
"21W02",24104,"55-64","A","12"
"21W02",24104,"65-74","A","11"
"21W02",24104,"75-84","A","45"
"21W02",24104,"85+","A","106"
"21W02",24107,"18-34","A","28"
"21W02",24107,"35-44","A","19"
"21W02",24107,"45-54","A","37"
"21W02",24107,"55-64","A","49"
"21W02",24107,"65-74","A","88"
"21W02",24107,"75-84","A","152"
"21W02",24107,"85+","A","240"
"21W02",24109,"18-34","A","12"
"21W02",24109,"35-44","A","14"
"21W02",24109,"45-54","A","20"
"21W02",24109,"55-64","A","56"
"21W02",24109,"65-74","A","90"
"21W02",24109,"75-84","A","109"
"21W02",24109,"85+","A","147"
"21W02",24130,"18-34","A","<10"
"21W02",24130,"35-44","A","<10"
"21W02",24130,"45-54","A","24"
"21W02",24130,"55-64","A","20"
"21W02",24130,"65-74","A","12"
"21W02",24130,"75-84","A","52"
"21W02",24130,"85+","A","82"
"21W02",24133,"18-34","A","<10"
"21W02",24133,"35-44","A","<10"
"21W02",24133,"45-54","A","15"
"21W02",24133,"55-64","A","<10"
"21W02",24133,"65-74","A","<10"
"21W02",24133,"75-84","A","24"
"21W02",24133,"85+","A","52"
"21W02",24134,"18-34","A","12"
"21W02",24134,"35-44","A","<10"
"21W02",24134,"45-54","A","16"
"21W02",24134,"55-64","A","13"
"21W02",24134,"65-74","A","<10"
"21W02",24134,"75-84","A","26"
"21W02",24134,"85+","A","66"
"21W02",24135,"18-34","A","<10"
"21W02",24135,"35-44","A","<10"
"21W02",24135,"45-54","A","<10"
"21W02",24135,"55-64","A","<10"
"21W02",24135,"75-84","A","<10"
"21W02",24135,"85+","A","15"
"21W02",24137,"18-34","A","<10"
"21W02",24137,"35-44","A","<10"
"21W02",24137,"45-54","A","<10"
"21W02",24137,"55-64","A","<10"
"21W02",24137,"65-74","A","<10"
"21W02",24137,"75-84","A","13"
"21W02",24137,"85+","A","52"
"21W02",25005,"18-34","A","<10"
"21W02",25005,"35-44","A","<10"
"21W02",25005,"45-54","A","<10"
"21W02",25005,"55-64","A","<10"
"21W02",25005,"65-74","A","<10"
"21W02",25005,"75-84","A","<10"
"21W02",25005,"85+","A","<10"
"21W02",25014,"18-34","A","20"
"21W02",25014,"35-44","A","24"
"21W02",25014,"45-54","A","51"
"21W02",25014,"55-64","A","44"
"21W02",25014,"65-74","A","21"
"21W02",25014,"75-84","A","57"
"21W02",25014,"85+","A","124"
"21W02",25015,"18-34","A","11"
"21W02",25015,"35-44","A","<10"
"21W02",25015,"45-54","A","18"
"21W02",25015,"55-64","A","14"
"21W02",25015,"65-74","A","10"
"21W02",25015,"75-84","A","16"
"21W02",25015,"85+","A","70"
"21W02",25018,"18-34","A","<10"
"21W02",25018,"35-44","A","<10"
"21W02",25018,"45-54","A","<10"
"21W02",25018,"55-64","A","<10"
"21W02",25018,"65-74","A","<10"
"21W02",25018,"75-84","A","<10"
"21W02",25018,"85+","A","<10"
"21W02",25023,"18-34","A","<10"
"21W02",25023,"35-44","A","<10"
"21W02",25023,"45-54","A","<10"
"21W02",25023,"55-64","A","10"
"21W02",25023,"65-74","A","<10"
"21W02",25023,"75-84","A","<10"
"21W02",25023,"85+","A","14"
"21W02",25031,"18-34","A","10"
"21W02",25031,"35-44","A","10"
"21W02",25031,"45-54","A","<10"
"21W02",25031,"55-64","A","13"
"21W02",25031,"65-74","A","19"
"21W02",25031,"75-84","A","35"
"21W02",25031,"85+","A","48"
